close,high,low,month,open,volume,date,COMPANY NAME,symbol,Sector
602.95,604.9,589.6,2023-10,596.6,15322196,2023-10-03 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
7967.6,7975.5,7755.0,2023-10,7780.8,944555,2023-10-03 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3196.25,3212.5,3114.4,2023-10,3148.8,1007308,2023-10-03 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
439.75,442.9,439.25,2023-10,441.0,7481883,2023-10-03 05:30:00,IOC, IOC,ENERGY
3513.85,3534.2,3480.1,2023-10,3534.2,1948148,2023-10-03 05:30:00,TATA STEEL, TATASTEEL,STEEL
3073.25,3077.45,2995.1,2023-10,3040.5,3254492,2023-10-03 05:30:00,L&T, LT,ENGINEERING
861.2,868.75,853.49,2023-10,859.32,1168848,2023-10-03 05:30:00,TATA STEEL, TATASTEEL,STEEL
1159.08,1167.8,1158.0,2023-10,1164.97,8859056,2023-10-03 05:30:00,POWER GRID, POWERGRID,POWER
1238.7,1256.7,1222.7,2023-10,1232.5,2162636,2023-10-03 05:30:00,HCL TECHNOLOGIES, HCLTECH,SOFTWARE
770.25,776.55,768.0,2023-10,776.55,1099773,2023-10-03 05:30:00,JSW STEEL, JSWSTEEL,STEEL
8304.9,8377.0,8221.2,2023-10,8289.0,454402,2023-10-03 05:30:00,TRENT, TRENT,RETAILING
199.55,200.0,196.9,2023-10,198.75,10830728,2023-10-03 05:30:00,POWER GRID, POWERGRID,POWER
1434.0,1437.0,1420.3,2023-10,1436.05,4181867,2023-10-03 05:30:00,INFOSYS, INFY,SOFTWARE
2059.1,2086.3,2052.0,2023-10,2074.3,543387,2023-10-03 05:30:00,TITAN, TITAN,RETAILING
925.3,928.25,916.05,2023-10,918.25,4338272,2023-10-03 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
620.45,632.65,618.6,2023-10,632.6,6894577,2023-10-03 05:30:00,TATA STEEL, TATASTEEL,STEEL
405.45,408.1,403.6,2023-10,406.45,2864052,2023-10-03 05:30:00,ULTRATECH CEMENT, ULTRACEMCO,CEMENT
1216.2,1230.7,1212.55,2023-10,1220.6,1622290,2023-10-03 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
241.2,246.7,240.55,2023-10,244.35,14885044,2023-10-03 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
2468.9,2499.0,2461.8,2023-10,2490.0,1585626,2023-10-03 05:30:00,HINDALCO, HINDALCO,ALUMINIUM
5118.95,5154.95,5066.0,2023-10,5138.95,268482,2023-10-03 05:30:00,APOLLO HOSPITALS, APOLLOHOSP,MISCELLANEOUS
1537.4,1598.0,1533.05,2023-10,1597.2,3436776,2023-10-03 05:30:00,L&T, LT,ENGINEERING
1913.84,1931.32,1899.1,2023-10,1920.46,591326,2023-10-03 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
940.3,951.6,939.0,2023-10,951.6,11131636,2023-10-03 05:30:00,ICICI BANK, ICICIBANK,BANKING
2387.25,2424.9,2372.0,2023-10,2418.0,2019899,2023-10-03 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
831.4,836.75,824.25,2023-10,826.0,2453090,2023-10-03 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
139.2,140.6,137.2,2023-10,137.9,19010910,2023-10-03 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
1561.05,1564.2,1527.0,2023-10,1530.25,1083086,2023-10-03 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3351.4,3434.95,3302.9,2023-10,3426.9,1354075,2023-10-03 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
291.9,297.1,290.1,2023-10,297.05,9348540,2023-10-03 05:30:00,COAL INDIA, COALINDIA,MINING
10346.9,10709.8,10303.3,2023-10,10709.8,623006,2023-10-03 05:30:00,M&M, M&M,AUTOMOBILES
1435.4,1438.4,1420.0,2023-10,1432.0,1442499,2023-10-03 05:30:00,INDUSIND BANK, INDUSINDBK,BANKING
3166.85,3227.8,3162.0,2023-10,3166.1,1219145,2023-10-03 05:30:00,ASIAN PAINTS, ASIANPAINT,PAINTS
128.0,129.1,127.25,2023-10,129.0,18613557,2023-10-03 05:30:00,TATA STEEL, TATASTEEL,STEEL
633.55,637.5,628.55,2023-10,634.45,3454441,2023-10-03 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
1092.34,1117.38,1090.0,2023-10,1117.38,2065240,2023-10-03 05:30:00,DR. REDDYS LAB, DRREDDY,PHARMACEUTICALS
1141.45,1161.95,1139.25,2023-10,1159.55,1946966,2023-10-03 05:30:00,SUN PHARMA, SUNPHARMA,PHARMACEUTICALS
1727.05,1735.0,1715.45,2023-10,1730.0,5534869,2023-10-03 05:30:00,KOTAK MAHINDRA BANK, KOTAKBANK,BANKING
1921.95,1939.9,1881.0,2023-10,1938.0,2207907,2023-10-03 05:30:00,SHRIRAM FINANCE, SHRIRAMFIN,FINANCE
2231.52,2259.47,2225.52,2023-10,2250.69,500130,2023-10-03 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
184.6,189.3,183.65,2023-10,189.3,22118500,2023-10-03 05:30:00,NTPC, NTPC,POWER
1182.8,1185.7,1170.95,2023-10,1184.0,1581125,2023-10-03 05:30:00,BPCL, BPCL,ENERGY
170.68,174.6,170.43,2023-10,174.25,10514554,2023-10-03 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
4495.45,4553.25,4486.6,2023-10,4524.8,543482,2023-10-03 05:30:00,BPCL, BPCL,ENERGY
1292.45,1302.15,1282.65,2023-10,1302.15,1282289,2023-10-03 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
479.95,484.55,476.6,2023-10,483.1,4657602,2023-10-03 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
3015.6,3064.9,2991.5,2023-10,3058.0,387906,2023-10-03 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
1041.05,1044.7,1032.6,2023-10,1035.0,11589322,2023-10-03 05:30:00,AXIS BANK, AXISBANK,BANKING
1508.05,1527.0,1506.0,2023-10,1527.0,19485847,2023-10-03 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
5016.45,5073.0,4997.1,2023-10,5065.0,464531,2023-10-03 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
586.25,600.45,584.45,2023-10,600.0,24914612,2023-10-04 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
7854.05,8043.0,7820.0,2023-10,8025.0,1176384,2023-10-04 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3166.65,3205.0,3151.0,2023-10,3186.0,486969,2023-10-04 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
436.1,441.7,433.3,2023-10,439.75,13396709,2023-10-04 05:30:00,IOC, IOC,ENERGY
3537.75,3548.0,3477.3,2023-10,3486.3,1788138,2023-10-04 05:30:00,TATA STEEL, TATASTEEL,STEEL
3027.75,3064.1,2990.05,2023-10,3064.1,3100946,2023-10-04 05:30:00,L&T, LT,ENGINEERING
854.13,859.17,844.5,2023-10,856.36,615431,2023-10-04 05:30:00,TATA STEEL, TATASTEEL,STEEL
1157.08,1159.5,1147.55,2023-10,1154.5,10286386,2023-10-04 05:30:00,POWER GRID, POWERGRID,POWER
1239.55,1244.8,1225.0,2023-10,1234.0,2253785,2023-10-04 05:30:00,HCL TECHNOLOGIES, HCLTECH,SOFTWARE
756.6,768.0,753.15,2023-10,767.95,1654158,2023-10-04 05:30:00,JSW STEEL, JSWSTEEL,STEEL
8120.85,8292.55,8045.05,2023-10,8292.55,884369,2023-10-04 05:30:00,TRENT, TRENT,RETAILING
199.0,199.4,195.4,2023-10,198.9,14120040,2023-10-04 05:30:00,POWER GRID, POWERGRID,POWER
1444.35,1449.95,1418.2,2023-10,1425.0,4510406,2023-10-04 05:30:00,INFOSYS, INFY,SOFTWARE
2022.3,2055.95,2007.6,2023-10,2054.0,551771,2023-10-04 05:30:00,TITAN, TITAN,RETAILING
924.25,925.95,918.3,2023-10,918.3,5603669,2023-10-04 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
613.6,620.8,608.3,2023-10,620.8,7612709,2023-10-04 05:30:00,TATA STEEL, TATASTEEL,STEEL
404.9,405.45,400.65,2023-10,402.7,3452935,2023-10-04 05:30:00,ULTRATECH CEMENT, ULTRACEMCO,CEMENT
1205.0,1215.5,1186.05,2023-10,1210.0,2340603,2023-10-04 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
235.15,241.0,231.5,2023-10,241.0,25424437,2023-10-04 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
2507.85,2511.05,2465.15,2023-10,2467.05,1587335,2023-10-04 05:30:00,HINDALCO, HINDALCO,ALUMINIUM
5047.4,5096.85,4982.3,2023-10,5085.0,442482,2023-10-04 05:30:00,APOLLO HOSPITALS, APOLLOHOSP,MISCELLANEOUS
1522.1,1537.9,1501.75,2023-10,1531.8,2580901,2023-10-04 05:30:00,L&T, LT,ENGINEERING
1888.34,1902.44,1869.62,2023-10,1898.45,687673,2023-10-04 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
930.05,935.5,925.0,2023-10,935.0,17334739,2023-10-04 05:30:00,ICICI BANK, ICICIBANK,BANKING
2464.95,2502.75,2392.25,2023-10,2402.2,2857377,2023-10-04 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
824.6,845.45,819.35,2023-10,830.95,4096647,2023-10-04 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
138.85,139.15,136.55,2023-10,138.0,14912053,2023-10-04 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
1532.55,1555.85,1521.15,2023-10,1555.0,1614123,2023-10-04 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3400.9,3408.95,3323.75,2023-10,3350.0,566983,2023-10-04 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
287.95,291.5,285.9,2023-10,290.8,6338888,2023-10-04 05:30:00,COAL INDIA, COALINDIA,MINING
10129.8,10283.9,10090.0,2023-10,10283.9,407793,2023-10-04 05:30:00,M&M, M&M,AUTOMOBILES
1401.3,1428.5,1386.2,2023-10,1424.85,3978667,2023-10-04 05:30:00,INDUSIND BANK, INDUSINDBK,BANKING
3169.9,3189.0,3151.35,2023-10,3164.95,892584,2023-10-04 05:30:00,ASIAN PAINTS, ASIANPAINT,PAINTS
125.3,127.1,124.5,2023-10,127.0,33272725,2023-10-04 05:30:00,TATA STEEL, TATASTEEL,STEEL
625.5,632.0,624.25,2023-10,631.0,2357914,2023-10-04 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
1083.56,1099.8,1080.3,2023-10,1093.0,2109530,2023-10-04 05:30:00,DR. REDDYS LAB, DRREDDY,PHARMACEUTICALS
1123.8,1139.0,1113.0,2023-10,1138.1,1803871,2023-10-04 05:30:00,SUN PHARMA, SUNPHARMA,PHARMACEUTICALS
1722.05,1727.0,1709.0,2023-10,1715.0,6220979,2023-10-04 05:30:00,KOTAK MAHINDRA BANK, KOTAKBANK,BANKING
1850.6,1919.95,1841.5,2023-10,1909.0,1340167,2023-10-04 05:30:00,SHRIRAM FINANCE, SHRIRAMFIN,FINANCE
2298.62,2335.88,2255.1,2023-10,2280.51,2134880,2023-10-04 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
182.75,184.6,182.1,2023-10,184.45,9360058,2023-10-04 05:30:00,NTPC, NTPC,POWER
1167.05,1185.0,1161.3,2023-10,1178.1,999123,2023-10-04 05:30:00,BPCL, BPCL,ENERGY
170.68,172.48,169.78,2023-10,170.68,6049760,2023-10-04 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
4532.5,4540.0,4466.75,2023-10,4490.0,318564,2023-10-04 05:30:00,BPCL, BPCL,ENERGY
1270.55,1297.7,1264.35,2023-10,1291.6,1139615,2023-10-04 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
473.4,477.9,470.0,2023-10,474.0,3302259,2023-10-04 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
2989.05,3020.0,2976.05,2023-10,3015.95,307263,2023-10-04 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
995.55,1037.0,988.85,2023-10,1035.35,22584212,2023-10-04 05:30:00,AXIS BANK, AXISBANK,BANKING
1529.55,1535.0,1489.25,2023-10,1495.0,27324715,2023-10-04 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
4918.6,5019.2,4903.05,2023-10,5011.25,256544,2023-10-04 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
592.15,594.35,587.1,2023-10,590.0,13248028,2023-10-05 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
7850.9,7914.85,7826.9,2023-10,7914.85,795061,2023-10-05 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3216.5,3231.0,3165.0,2023-10,3173.9,1109881,2023-10-05 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
436.05,440.5,435.05,2023-10,440.0,10030257,2023-10-05 05:30:00,IOC, IOC,ENERGY
3589.35,3624.0,3551.2,2023-10,3554.0,2990768,2023-10-05 05:30:00,TATA STEEL, TATASTEEL,STEEL
3096.05,3114.9,3032.55,2023-10,3032.55,3413447,2023-10-05 05:30:00,L&T, LT,ENGINEERING
849.64,858.58,846.97,2023-10,855.42,740770,2023-10-05 05:30:00,TATA STEEL, TATASTEEL,STEEL
1157.05,1164.7,1154.5,2023-10,1159.63,10953682,2023-10-05 05:30:00,POWER GRID, POWERGRID,POWER
1235.45,1253.95,1227.8,2023-10,1249.0,2995200,2023-10-05 05:30:00,HCL TECHNOLOGIES, HCLTECH,SOFTWARE
755.5,762.65,752.9,2023-10,762.0,1459736,2023-10-05 05:30:00,JSW STEEL, JSWSTEEL,STEEL
8177.45,8208.8,8125.0,2023-10,8177.0,310506,2023-10-05 05:30:00,TRENT, TRENT,RETAILING
196.6,199.5,195.35,2023-10,199.5,14575590,2023-10-05 05:30:00,POWER GRID, POWERGRID,POWER
1463.45,1475.65,1450.2,2023-10,1452.0,7384621,2023-10-05 05:30:00,INFOSYS, INFY,SOFTWARE
2047.6,2058.15,2022.3,2023-10,2022.95,461744,2023-10-05 05:30:00,TITAN, TITAN,RETAILING
928.85,929.6,919.4,2023-10,925.05,7063132,2023-10-05 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
619.6,621.35,614.65,2023-10,619.0,7893892,2023-10-05 05:30:00,TATA STEEL, TATASTEEL,STEEL
406.8,410.4,405.0,2023-10,407.95,4062652,2023-10-05 05:30:00,ULTRATECH CEMENT, ULTRACEMCO,CEMENT
1205.6,1223.95,1199.5,2023-10,1214.0,2497613,2023-10-05 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
233.85,237.4,232.05,2023-10,237.25,22472389,2023-10-05 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
2519.55,2524.8,2495.35,2023-10,2518.0,1909928,2023-10-05 05:30:00,HINDALCO, HINDALCO,ALUMINIUM
5047.05,5079.85,5026.65,2023-10,5054.95,363289,2023-10-05 05:30:00,APOLLO HOSPITALS, APOLLOHOSP,MISCELLANEOUS
1537.95,1550.8,1513.05,2023-10,1533.0,1991367,2023-10-05 05:30:00,L&T, LT,ENGINEERING
1882.67,1901.44,1873.55,2023-10,1889.59,544715,2023-10-05 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
940.85,943.95,934.55,2023-10,935.2,10478856,2023-10-05 05:30:00,ICICI BANK, ICICIBANK,BANKING
2466.35,2486.5,2446.4,2023-10,2477.95,1132455,2023-10-05 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
825.2,832.0,820.25,2023-10,830.85,2083505,2023-10-05 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
138.95,141.35,138.1,2023-10,139.5,15996620,2023-10-05 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
1542.55,1556.0,1532.3,2023-10,1540.0,1153064,2023-10-05 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3443.6,3453.9,3387.05,2023-10,3405.5,394665,2023-10-05 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
289.35,290.55,283.9,2023-10,288.8,8687014,2023-10-05 05:30:00,COAL INDIA, COALINDIA,MINING
10210.2,10271.0,10109.0,2023-10,10182.0,377196,2023-10-05 05:30:00,M&M, M&M,AUTOMOBILES
1401.85,1415.4,1394.3,2023-10,1408.7,1647175,2023-10-05 05:30:00,INDUSIND BANK, INDUSINDBK,BANKING
3206.25,3232.1,3174.3,2023-10,3210.0,1002610,2023-10-05 05:30:00,ASIAN PAINTS, ASIANPAINT,PAINTS
125.25,126.15,124.55,2023-10,125.9,27063441,2023-10-05 05:30:00,TATA STEEL, TATASTEEL,STEEL
624.35,627.75,619.9,2023-10,626.0,4050085,2023-10-05 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
1081.45,1095.0,1080.0,2023-10,1092.0,2058530,2023-10-05 05:30:00,DR. REDDYS LAB, DRREDDY,PHARMACEUTICALS
1119.1,1128.65,1111.8,2023-10,1124.65,2348562,2023-10-05 05:30:00,SUN PHARMA, SUNPHARMA,PHARMACEUTICALS
1734.25,1747.0,1721.15,2023-10,1730.0,2966801,2023-10-05 05:30:00,KOTAK MAHINDRA BANK, KOTAKBANK,BANKING
1837.5,1872.95,1823.0,2023-10,1852.0,1479477,2023-10-05 05:30:00,SHRIRAM FINANCE, SHRIRAMFIN,FINANCE
2291.87,2310.72,2277.5,2023-10,2300.5,680000,2023-10-05 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
182.2,184.0,181.0,2023-10,181.25,11128340,2023-10-05 05:30:00,NTPC, NTPC,POWER
1161.1,1172.95,1155.25,2023-10,1170.1,1446743,2023-10-05 05:30:00,BPCL, BPCL,ENERGY
172.23,173.88,171.4,2023-10,172.75,7115506,2023-10-05 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
4533.9,4548.2,4500.0,2023-10,4540.25,302015,2023-10-05 05:30:00,BPCL, BPCL,ENERGY
1274.45,1282.1,1264.95,2023-10,1271.0,979561,2023-10-05 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
470.55,482.4,468.35,2023-10,473.4,4801287,2023-10-05 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
3016.65,3048.85,2993.4,2023-10,3020.0,537209,2023-10-05 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
1003.25,1009.2,988.9,2023-10,1000.0,7950412,2023-10-05 05:30:00,AXIS BANK, AXISBANK,BANKING
1535.75,1551.55,1532.6,2023-10,1535.05,24256337,2023-10-05 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
5011.05,5039.3,4925.1,2023-10,4935.0,657876,2023-10-05 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
594.25,598.95,592.2,2023-10,593.4,8216780,2023-10-06 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
8168.55,8192.0,7845.0,2023-10,7850.0,2145034,2023-10-06 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3309.75,3319.8,3221.1,2023-10,3230.0,1102120,2023-10-06 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
442.15,443.6,436.65,2023-10,437.85,8418580,2023-10-06 05:30:00,IOC, IOC,ENERGY
3621.4,3634.95,3575.05,2023-10,3591.0,2075691,2023-10-06 05:30:00,TATA STEEL, TATASTEEL,STEEL
3093.7,3114.95,3073.15,2023-10,3114.95,1898118,2023-10-06 05:30:00,L&T, LT,ENGINEERING
864.01,866.73,850.43,2023-10,850.43,948330,2023-10-06 05:30:00,TATA STEEL, TATASTEEL,STEEL
1159.0,1162.4,1156.03,2023-10,1158.53,5431026,2023-10-06 05:30:00,POWER GRID, POWERGRID,POWER
1237.7,1256.0,1230.1,2023-10,1252.0,2497711,2023-10-06 05:30:00,HCL TECHNOLOGIES, HCLTECH,SOFTWARE
765.2,771.15,758.65,2023-10,760.35,2026927,2023-10-06 05:30:00,JSW STEEL, JSWSTEEL,STEEL
8195.45,8239.65,8151.25,2023-10,8198.0,158491,2023-10-06 05:30:00,TRENT, TRENT,RETAILING
197.05,197.45,194.85,2023-10,197.0,12857229,2023-10-06 05:30:00,POWER GRID, POWERGRID,POWER
1478.7,1484.5,1463.3,2023-10,1469.5,3598672,2023-10-06 05:30:00,INFOSYS, INFY,SOFTWARE
2072.1,2091.9,2050.1,2023-10,2055.85,444220,2023-10-06 05:30:00,TITAN, TITAN,RETAILING
926.05,929.2,924.3,2023-10,929.2,2420855,2023-10-06 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
622.45,627.35,620.0,2023-10,627.0,7922379,2023-10-06 05:30:00,TATA STEEL, TATASTEEL,STEEL
407.85,409.8,406.95,2023-10,408.0,3182502,2023-10-06 05:30:00,ULTRATECH CEMENT, ULTRACEMCO,CEMENT
1216.9,1223.0,1205.0,2023-10,1207.0,1446719,2023-10-06 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
235.55,237.5,233.65,2023-10,234.25,8825123,2023-10-06 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
2499.4,2520.0,2494.0,2023-10,2519.95,1083342,2023-10-06 05:30:00,HINDALCO, HINDALCO,ALUMINIUM
5060.25,5084.0,5028.8,2023-10,5050.0,407753,2023-10-06 05:30:00,APOLLO HOSPITALS, APOLLOHOSP,MISCELLANEOUS
1548.85,1554.0,1540.35,2023-10,1545.0,1743027,2023-10-06 05:30:00,L&T, LT,ENGINEERING
1895.76,1898.35,1882.52,2023-10,1882.62,399766,2023-10-06 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
945.2,946.55,938.0,2023-10,946.0,6355755,2023-10-06 05:30:00,ICICI BANK, ICICIBANK,BANKING
2478.1,2514.95,2466.05,2023-10,2466.35,1510035,2023-10-06 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
830.75,836.5,826.4,2023-10,830.0,1877058,2023-10-06 05:30:00,ADANI PORTS & SEZ, ADANIPORTS,MISCELLANEOUS
139.0,140.5,138.65,2023-10,139.0,4987359,2023-10-06 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
1634.65,1640.7,1551.05,2023-10,1559.35,7384628,2023-10-06 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3450.4,3464.45,3438.35,2023-10,3443.6,249258,2023-10-06 05:30:00,EICHER MOTORS, EICHERMOT,AUTOMOBILES
287.8,291.0,287.0,2023-10,290.95,3741467,2023-10-06 05:30:00,COAL INDIA, COALINDIA,MINING
10302.0,10333.0,10260.0,2023-10,10283.0,335700,2023-10-06 05:30:00,M&M, M&M,AUTOMOBILES
1434.8,1438.0,1401.1,2023-10,1404.95,2167139,2023-10-06 05:30:00,INDUSIND BANK, INDUSINDBK,BANKING
3195.75,3217.0,3190.0,2023-10,3214.75,814257,2023-10-06 05:30:00,ASIAN PAINTS, ASIANPAINT,PAINTS
125.9,127.0,125.1,2023-10,126.5,21928671,2023-10-06 05:30:00,TATA STEEL, TATASTEEL,STEEL
630.9,636.2,622.75,2023-10,624.55,3713370,2023-10-06 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
1084.98,1097.44,1081.84,2023-10,1087.0,1572990,2023-10-06 05:30:00,DR. REDDYS LAB, DRREDDY,PHARMACEUTICALS
1127.3,1132.15,1123.1,2023-10,1128.0,1056281,2023-10-06 05:30:00,SUN PHARMA, SUNPHARMA,PHARMACEUTICALS
1743.9,1747.0,1730.2,2023-10,1735.3,1992323,2023-10-06 05:30:00,KOTAK MAHINDRA BANK, KOTAKBANK,BANKING
1848.85,1863.0,1835.0,2023-10,1850.95,1262390,2023-10-06 05:30:00,SHRIRAM FINANCE, SHRIRAMFIN,FINANCE
2291.23,2306.76,2281.49,2023-10,2298.99,388120,2023-10-06 05:30:00,NESTLE, NESTLEIND,FOOD & TOBACCO
181.45,183.5,180.6,2023-10,183.5,5759904,2023-10-06 05:30:00,NTPC, NTPC,POWER
1163.0,1181.7,1160.45,2023-10,1165.0,928951,2023-10-06 05:30:00,BPCL, BPCL,ENERGY
173.6,174.5,172.0,2023-10,172.5,3717076,2023-10-06 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
4538.45,4549.45,4515.0,2023-10,4533.85,238131,2023-10-06 05:30:00,BPCL, BPCL,ENERGY
1282.95,1287.55,1272.0,2023-10,1276.0,784191,2023-10-06 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
472.6,476.45,469.35,2023-10,475.0,3134022,2023-10-06 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
3038.0,3045.0,3022.5,2023-10,3040.0,180660,2023-10-06 05:30:00,HERO MOTOCORP, HEROMOTOCO,AUTOMOBILES
1000.95,1008.0,999.4,2023-10,1005.0,5289753,2023-10-06 05:30:00,AXIS BANK, AXISBANK,BANKING
1534.05,1545.0,1529.85,2023-10,1544.0,8879678,2023-10-06 05:30:00,HDFC LIFE INSURANCE, HDFCLIFE,INSURANCE
5014.6,5120.0,4997.5,2023-10,5120.0,279352,2023-10-06 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
585.1,589.0,581.55,2023-10,588.0,9189597,2023-10-09 05:30:00,SBI LIFE INSURANCE, SBILIFE,INSURANCE
8027.7,8135.0,8018.0,2023-10,8102.05,747800,2023-10-09 05:30:00,BAJAJ FINSERV, BAJAJFINSV,FINANCE
3267.5,3296.0,3249.05,2023-10,3294.7,822467,2023-10-09 05:30:00,TECH MAHINDRA, TECHM,SOFTWARE
440.45,443.2,437.25,2023-10,440.95,5611154,2023-10-09 05:30:00,IOC, IOC,ENERGY
3638.35,3679.0,3631.0,2023-10,3645.05,4233074,2023-10-09 05:30:00,TATA STEEL, TATASTEEL,STEEL
3074.7,3085.0,3055.55,2023-10,3075.0,1181760,2023-10-09 05:30:00,L&T, LT,ENGINEERING
869.84,873.0,856.16,2023-10,857.34,1186046,2023-10-09 05:30:00,TATA STEEL, TATASTEEL,STEEL
1149.13,1155.97,1147.5,2023-10,1154.05,7576878,2023-10-09 05:30:00,POWER GRID, POWERGRID,POWER
1249.6,1266.65,1231.15,2023-10,1236.0,3430211,2023-10-09 05:30:00,HCL TECHNOLOGIES, HCLTECH,SOFTWARE
757.55,761.4,749.15,2023-10,756.5,725323,2023-10-09 05:30:00,JSW STEEL, JSWSTEEL,STEEL
8110.1,8199.85,8087.2,2023-10,8170.05,152525,2023-10-09 05:30:00,TRENT, TRENT,RETAILING
196.25,196.9,193.75,2023-10,196.5,7853369,2023-10-09 05:30:00,POWER GRID, POWERGRID,POWER
1475.45,1491.0,1462.2,2023-10,1464.9,3567552,2023-10-09 05:30:00,INFOSYS, INFY,SOFTWARE
2079.05,2089.45,2032.4,2023-10,2035.0,487722,2023-10-09 05:30:00,TITAN, TITAN,RETAILING
924.55,928.05,916.55,2023-10,918.0,2248103,2023-10-09 05:30:00,BHARTI AIRTEL, AIRTEL,TELECOM
617.35,622.0,613.7,2023-10,620.8,6381189,2023-10-09 05:30:00,TATA STEEL, TATASTEEL,STEEL
405.6,411.0,403.4,2023-10,404.2,3015225,2023-10-09 05:30:00,ULTRATECH CEMENT, ULTRACEMCO,CEMENT
